family_id,label,example_fonts,source,target,origin,n_attested,n_documents,confidence
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ŸÖÖ,ता,derived,172,19,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¯,प,derived,171,19,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÞÖ,ण,derived,169,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",´ÖÖ,मा,derived,165,19,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",×¾Ö,िव,derived,151,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¿Ö,श,derived,138,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÃÖ,स,derived,136,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",µÖÖ,या,derived,133,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",³Ö,भ,derived,130,20,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÖÏ,्र,derived,129,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¯Ö,प,derived,120,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ŸÖß,ती,derived,120,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¸üÖ,रा,derived,115,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",†Ö,आ,derived,108,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Öê,ो,derived,106,21,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",®ÖÖ,ना,derived,105,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¾ÖÖ,वा,derived,105,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ôû,ळ,derived,105,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",»Öê,ले,derived,101,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¤ü,द,derived,97,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",“Öß,ची,derived,95,19,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÃÖÖ,सा,derived,94,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Æü,ह,derived,89,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÃÖÓ,सं,derived,87,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÖÃÖ,ास,derived,77,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Þµ,ण्,derived,74,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",›ü,ड,derived,74,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",²Ö,ब,derived,73,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",×¬Ö,िध,derived,70,18,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",šü,ठ,derived,64,17,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",µÖ,य,derived,61,14,0.7625
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¯ÖÖ,पा,derived,60,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",»ÖÖ,ला,derived,60,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",µÖÓ,यं,derived,59,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ûêú,के,derived,59,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Â,ष्,derived,58,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Û,क,derived,58,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",“Öê,चे,derived,58,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",×Æü,िह,derived,57,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",²ÖÖ,बा,derived,56,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÆüÖ,हा,derived,56,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",µÖê,ये,derived,55,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ã,स,derived,54,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",“µ,च्,derived,54,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",•Ö,ज,derived,53,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",×®Ö,िन,derived,51,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¾,व,derived,50,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ê,े,derived,50,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Æ,ह,derived,49,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Îú,्र,derived,48,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",‡Ô,ई,derived,46,16,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¤üÖ,दा,derived,45,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¬Ö,ध,derived,45,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ó¬Ö,ंध,derived,45,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",™ü,ट,derived,43,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ö´Ö,र्,derived,42,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÝÖé,गृ,derived,42,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÔÞÖ,ाण,derived,41,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ê¤ü,ेद,derived,40,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¤ü¯,पत,derived,39,9,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¬ÖÖ,धा,derived,39,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ö¡Ö,्र,derived,39,9,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",£Ö,्थ,derived,38,14,0.9743589743589743
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",µ,र,derived,38,8,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Æêü,हे,derived,38,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÖÖÔ,्य,derived,38,8,0.59375
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",×¤ü,िद,derived,38,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ü×®,िन,derived,37,15,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Öß,ी,derived,36,14,0.9230769230769231
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÃÖæ,सू,derived,35,11,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",®Öã,नु,derived,32,11,0.9142857142857143
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",»µ,ल्,derived,32,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Òü,्र,derived,32,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÞÖÖ,णा,derived,32,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÞÖê,णे,derived,32,11,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ê.,े,derived,32,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",Ÿµ,त्,derived,32,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",“ÖÖ,चा,derived,32,11,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",„Ö,ज,derived,32,8,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",®Öê,ने,derived,31,5,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",´Öã,मु,derived,31,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ôûÖ,ळा,derived,31,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",•´Ö,उम,derived,31,8,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",•¯Ö,उप,derived,30,8,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¾Öê,वे,derived,29,11,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",™,ट,derived,29,13,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¡Ö,्र,derived,28,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÃÖê,से,derived,28,14,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÖÝ,र्,derived,28,11,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",üÖ,डा,derived,28,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",üÖ›,हा,derived,28,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",»Öµ,ाल,derived,27,7,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ú.,र,derived,26,7,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÜÖ,ख,derived,25,9,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÝÖÖ,गा,derived,25,7,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",´Æ,म्,derived,24,12,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¹ý,रु,derived,24,5,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ú,क,derived,24,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",¤êü,दे,derived,23,7,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",³ÖÖ,भा,derived,23,9,0.9583333333333334
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",µÖÛ,य,derived,22,6,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÃÖã,सु,derived,22,10,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",ÛÎ,्,derived,22,6,1.0
fam-03-dvbwttsurekh,LEGACY_8BIT,"DVBW-TTSurekh, DVBW-TTSurekh,Bold, DVBWTTSurekhNormal, DVBWTTSurekhBold",†.,क,derived,22,6,1.0
